loss,binary_accuracy,val_loss,val_binary_accuracy,training_stage
0.670393705368042,0.584372341632843,0.6568648219108582,0.6293044090270996,frozen
0.6519535779953003,0.6373019218444824,0.641882598400116,0.6874727606773376,frozen
0.6362668871879578,0.6698965430259705,0.6311905980110168,0.6939774751663208,frozen
0.6225727200508118,0.6712233424186707,0.6166501045227051,0.6874727606773376,frozen
0.5994694828987122,0.7092536091804504,0.6039432883262634,0.6871911287307739,frozen
0.5857736468315125,0.7516269683837891,0.5959962010383606,0.7390326857566833,frozen
0.5823822617530823,0.7378487586975098,0.5834378600120544,0.7629995942115784,frozen
0.5606017708778381,0.7763509750366211,0.5666059851646423,0.757827877998352,frozen
0.5651866793632507,0.7649313807487488,0.5625235438346863,0.8108246326446533,frozen
0.5473212003707886,0.7692720293998718,0.5491893887519836,0.8195064663887024,frozen
0.5368619561195374,0.7754227519035339,0.5408028960227966,0.7965129017829895,frozen
0.5151771903038025,0.7912901639938354,0.5344930291175842,0.794387936592102,frozen
0.522050678730011,0.8026811480522156,0.5144214034080505,0.7989773750305176,frozen
0.5046979784965515,0.8039390444755554,0.5434615612030029,0.7933767437934875,frozen
0.49999597668647766,0.8094096183776855,0.5133580565452576,0.8061991930007935,frozen
0.4917721450328827,0.8367759585380554,0.5249579548835754,0.8255086541175842,frozen
0.4867721498012543,0.799481213092804,0.5085901021957397,0.7892163395881653,frozen
0.4865818917751312,0.7919435501098633,0.513780951499939,0.8023878335952759,frozen
0.483968585729599,0.8096213936805725,0.5030077695846558,0.7873729467391968,frozen
0.47398504614830017,0.8174876570701599,0.4871087074279785,0.8287792205810547,frozen
0.4661245346069336,0.8223950862884521,0.49598097801208496,0.7943879961967468,frozen
0.45586124062538147,0.8237565159797668,0.48397091031074524,0.8083867430686951,frozen
0.4539682865142822,0.8279013633728027,0.4823988974094391,0.820409893989563,frozen
0.45347273349761963,0.82254558801651,0.4845231771469116,0.814793050289154,frozen
0.4508465826511383,0.8351116180419922,0.4849766194820404,0.8255086541175842,frozen
0.44584187865257263,0.8281110525131226,0.4682953357696533,0.8035280704498291,frozen
0.443437784910202,0.8408821225166321,0.46191802620887756,0.8018960356712341,frozen
0.43958333134651184,0.8295714855194092,0.4628998935222626,0.8525418043136597,frozen
0.4355635941028595,0.8367050886154175,0.4612271785736084,0.838051974773407,frozen
0.4326188862323761,0.8437857627868652,0.4619060456752777,0.8204415440559387,frozen
0.4299021065235138,0.8355886340141296,0.47204867005348206,0.8195012211799622,frozen
0.4202599823474884,0.8439924716949463,0.451899915933609,0.8059220314025879,frozen
0.4116547405719757,0.8522884845733643,0.45418110489845276,0.8420779705047607,frozen
0.42379602789878845,0.8416114449501038,0.45130836963653564,0.8093355298042297,frozen
