loss,binary_accuracy,val_loss,val_binary_accuracy,training_stage
0.7763589024543762,0.5095177888870239,0.7549583315849304,0.44076910614967346,frozen
0.7232272624969482,0.46078845858573914,0.7239388823509216,0.4317142963409424,frozen
0.7091997265815735,0.49571937322616577,0.7131426930427551,0.47853246331214905,frozen
0.6773185133934021,0.5415371656417847,0.7173540592193604,0.45348072052001953,frozen
0.6770732402801514,0.5780751705169678,0.675375759601593,0.4757123589515686,frozen
0.6552417874336243,0.6404932141304016,0.665169894695282,0.5432727932929993,frozen
0.6403638124465942,0.6196767091751099,0.659191906452179,0.6421311497688293,frozen
0.6248348355293274,0.6761496067047119,0.6414489150047302,0.6110244393348694,frozen
0.6126132011413574,0.7132990956306458,0.6207321286201477,0.6733766198158264,frozen
0.5969641804695129,0.7438980937004089,0.6315277218818665,0.6453632712364197,frozen
0.5893493294715881,0.7403212785720825,0.5974001884460449,0.657636284828186,frozen
0.5778961777687073,0.7713074684143066,0.6135464310646057,0.6906960606575012,frozen
0.5618528723716736,0.7975053191184998,0.5911247134208679,0.6338441371917725,frozen
0.5520766377449036,0.7892239093780518,0.5938066840171814,0.6482244729995728,frozen
0.5417366027832031,0.7871618866920471,0.5470077395439148,0.711358368396759,frozen
0.5369573831558228,0.8051217198371887,0.5752882957458496,0.7024332880973816,frozen
0.5303522944450378,0.8030674457550049,0.5589941143989563,0.7197828888893127,frozen
0.5145134925842285,0.8060159087181091,0.5523238182067871,0.7185795903205872,frozen
0.5143557786941528,0.8159125447273254,0.5393083095550537,0.7237512469291687,frozen
0.4967985451221466,0.8261052966117859,0.5457130670547485,0.7206752300262451,frozen
0.4869561195373535,0.8254297971725464,0.5330245494842529,0.7185795903205872,frozen
0.4870292842388153,0.827483594417572,0.5276651978492737,0.7289229035377502,frozen
0.4882034957408905,0.8195935487747192,0.5132313370704651,0.7542180418968201,frozen
0.4804089069366455,0.8287334442138672,0.5186648964881897,0.7859054207801819,frozen
0.46730077266693115,0.8413053154945374,0.5095428824424744,0.7312933206558228,frozen
0.47063782811164856,0.8294952511787415,0.5184319615364075,0.7396637797355652,frozen
0.4599454402923584,0.8335400819778442,0.5142524838447571,0.7466235160827637,frozen
0.460174560546875,0.8335399031639099,0.4888816177845001,0.7624362111091614,frozen
0.44413456320762634,0.8482716679573059,0.49776458740234375,0.7237662076950073,frozen
0.446687787771225,0.8321021199226379,0.5017055869102478,0.7094394564628601,frozen
0.4390609562397003,0.8475871086120605,0.502984344959259,0.7405725121498108,frozen
0.4377804100513458,0.8516550064086914,0.46886181831359863,0.7701694369316101,frozen
0.4424475431442261,0.8257790207862854,0.4931231737136841,0.7532962560653687,frozen
0.4359748661518097,0.8586244583129883,0.4720717966556549,0.7589870691299438,frozen
0.42079389095306396,0.8458496928215027,0.4924109876155853,0.7481245994567871,frozen
0.4154089391231537,0.8512766361236572,0.4532497227191925,0.7491631507873535,frozen
0.4197201430797577,0.8573490977287292,0.4658932685852051,0.7651687264442444,frozen
0.4164949655532837,0.8600628972053528,0.44887575507164,0.7682597041130066,frozen
0.4233514368534088,0.8494468331336975,0.47818097472190857,0.7368597388267517,frozen
0.41611576080322266,0.8628380298614502,0.47820940613746643,0.7405725121498108,frozen
0.4060631990432739,0.8741136193275452,0.4775674343109131,0.7438390851020813,frozen
0.40457406640052795,0.8511931896209717,0.4755467474460602,0.7593895792961121,frozen
0.4020468294620514,0.863741397857666,0.46321749687194824,0.7715762853622437,frozen
0.40201735496520996,0.868949830532074,0.4572286307811737,0.7648453712463379,frozen
0.39777275919914246,0.8719750046730042,0.47047269344329834,0.7511712908744812,frozen
0.3933204412460327,0.8570053577423096,0.4736972153186798,0.7465798258781433,frozen
0.3880573511123657,0.86724454164505,0.4634471833705902,0.7624362707138062,frozen
0.39617839455604553,0.8641663789749146,0.4624045789241791,0.7778031229972839,frozen
0.38173818588256836,0.8652812242507935,0.4536898136138916,0.7475584149360657,frozen
0.38497650623321533,0.8562579154968262,0.4625578224658966,0.7542179822921753,frozen
0.6235438585281372,0.7299922704696655,0.433645635843277,0.7755447030067444,finetune
0.3761714994907379,0.8451436758041382,0.5140987038612366,0.7646019458770752,finetune
0.33332085609436035,0.8654137253761292,0.628592312335968,0.7564995884895325,finetune
0.4135220944881439,0.8174685835838318,0.4919259548187256,0.7581862807273865,finetune
0.3169732987880707,0.8795757293701172,0.36155974864959717,0.8158442378044128,finetune
0.2848050892353058,0.8933832049369812,0.5980037450790405,0.7472727298736572,finetune
0.311246395111084,0.8633092641830444,0.45621585845947266,0.807214617729187,finetune
0.26765933632850647,0.8979246020317078,0.36983489990234375,0.8261395692825317,finetune
0.2803560793399811,0.8929949998855591,0.5018691420555115,0.7614189982414246,finetune
0.28014495968818665,0.8825731873512268,0.5761187672615051,0.7617922425270081,finetune
0.25189074873924255,0.8838512301445007,0.41090068221092224,0.8471655249595642,finetune
0.2370179444551468,0.9197272062301636,0.3942667543888092,0.7784674167633057,finetune
0.23809044063091278,0.9121968150138855,0.5035734176635742,0.7979202270507812,finetune
0.2637121379375458,0.9025903344154358,0.372490793466568,0.8492605090141296,finetune
0.2933765947818756,0.8643719553947449,0.3755699098110199,0.8583680987358093,finetune
0.20011810958385468,0.9267392754554749,0.7802203297615051,0.8115324378013611,finetune
0.2524484694004059,0.9062432646751404,0.5133973956108093,0.7907264232635498,finetune
0.25836265087127686,0.8953696489334106,0.3379060924053192,0.838884711265564,finetune
0.21519498527050018,0.9176491498947144,0.46390995383262634,0.8136882185935974,finetune
0.20981645584106445,0.9231796264648438,0.4960463047027588,0.8048362135887146,finetune
0.24244411289691925,0.8960785865783691,0.9016799926757812,0.7534544467926025,finetune
0.2661304175853729,0.89017653465271,0.4811527729034424,0.8138472437858582,finetune
0.22365641593933105,0.9038618803024292,0.35118094086647034,0.8449782133102417,finetune
0.18603003025054932,0.9344090223312378,0.41069766879081726,0.8254947066307068,finetune
0.2102603316307068,0.9154101014137268,0.5958565473556519,0.7539363503456116,finetune
0.24134297668933868,0.8958470225334167,0.5313694477081299,0.7734197378158569,finetune
0.2513904273509979,0.9075565934181213,0.5074670314788818,0.8330556750297546,finetune
0.15789662301540375,0.9461095333099365,0.3461010158061981,0.8270483613014221,finetune
0.18409740924835205,0.9312698245048523,0.42971599102020264,0.8189460039138794,finetune
0.1568136364221573,0.9510632157325745,0.5267419219017029,0.8108435273170471,finetune
0.14796701073646545,0.9531046152114868,0.45120081305503845,0.8346347808837891,finetune
0.1464717835187912,0.950172483921051,0.3584519624710083,0.8382225036621094,finetune
0.2218298316001892,0.9075260162353516,0.35942795872688293,0.8145112991333008,finetune
0.17511127889156342,0.9478353261947632,0.415027379989624,0.8096214532852173,finetune
0.20974786579608917,0.9277028441429138,0.3511107861995697,0.8544415235519409,finetune
0.1880149245262146,0.9248765707015991,0.30443045496940613,0.8909598588943481,finetune
0.18576569855213165,0.9354867935180664,0.2697592079639435,0.8531965017318726,finetune
0.148660346865654,0.9434959888458252,0.26348844170570374,0.8949281573295593,finetune
0.16214998066425323,0.9514133334159851,0.3883250653743744,0.8382447361946106,finetune
0.23509550094604492,0.9189925789833069,0.4481841027736664,0.7939221858978271,finetune
0.13212211430072784,0.9521749019622803,0.4572576582431793,0.851993203163147,finetune
0.13522091507911682,0.9522345662117004,0.3373435437679291,0.8510715365409851,finetune
0.12344209104776382,0.952936589717865,0.4432304799556732,0.8369680643081665,finetune
0.12125127762556076,0.9560564160346985,0.38255682587623596,0.8745231032371521,finetune
0.14462293684482574,0.9438555240631104,0.46232303977012634,0.8203231692314148,finetune
0.12204549461603165,0.961571216583252,0.47279706597328186,0.8198544979095459,finetune
0.11876078695058823,0.9486907124519348,0.25558963418006897,0.9068223237991333,finetune
0.11751365661621094,0.9654069542884827,0.34513160586357117,0.8602115511894226,finetune
0.16226322948932648,0.9361113905906677,0.2625870704650879,0.8592288494110107,finetune
0.12655989825725555,0.9606102705001831,0.4128289520740509,0.8350859880447388,finetune
